time,latitude,longitude,speed,direction,date,magnetic declination,status,facing,facing2,sys_timestamp
072750.00,3106.68181272,10345.26608981,9.962,33.3,090925,2.0,A,North,East,1757402869.5757213
072750.10,3106.68204406,10345.26626740,9.944,33.5,090925,2.0,A,North,East,1757402869.6593456
072750.20,3106.68227413,10345.26644455,9.897,33.6,090925,2.0,A,North,East,1757402869.7680805
072750.30,3106.68250272,10345.26661997,9.830,33.6,090925,2.0,A,North,East,1757402869.8623133
072750.40,3106.68273192,10345.26679670,9.864,33.8,090925,2.0,A,North,East,1757402869.9610255
072750.50,3106.68296115,10345.26697465,9.878,34.2,090925,2.0,A,North,East,1757402870.0650125
072750.60,3106.68319107,10345.26715153,9.861,34.3,090925,2.0,A,North,East,1757402870.1655936
072750.70,3106.68342020,10345.26732937,9.861,34.4,090925,2.0,A,North,East,1757402870.2575831
072750.80,3106.68364932,10345.26750660,9.846,34.3,090925,2.0,A,North,East,1757402870.3566368
072750.90,3106.68387883,10345.26768255,9.814,34.3,090925,2.0,A,North,East,1757402870.462504
072751.00,3106.68410740,10345.26785724,9.762,34.3,090925,2.0,A,North,East,1757402870.5603678
072751.10,3106.68433339,10345.26803467,9.763,34.3,090925,2.0,A,North,East,1757402870.6553855
072751.20,3106.68455816,10345.26821404,9.781,34.4,090925,2.0,A,North,East,1757402870.765498
072751.30,3106.68478197,10345.26839446,9.783,34.5,090925,2.0,A,North,East,1757402870.8588638
072751.40,3106.68500461,10345.26857552,9.765,34.7,090925,2.0,A,North,East,1757402870.9669752
072751.50,3106.68522965,10345.26875687,9.836,34.6,090925,2.0,A,North,East,1757402871.0616302
072751.60,3106.68545679,10345.26893860,9.904,34.5,090925,2.0,A,North,East,1757402871.1598258
072751.70,3106.68568341,10345.26911979,9.893,34.3,090925,2.0,A,North,East,1757402871.26861
072751.80,3106.68590848,10345.26929839,9.793,34.2,090925,2.0,A,North,East,1757402871.3609648
072751.90,3106.68613289,10345.26947706,9.775,34.2,090925,2.0,A,North,East,1757402871.466448
072752.00,3106.68635897,10345.26965491,9.790,34.1,090925,2.0,A,North,East,1757402871.5652854
072752.10,3106.68658457,10345.26983497,9.836,34.2,090925,2.0,A,North,East,1757402871.657768
072752.20,3106.68680916,10345.27001719,9.854,34.6,090925,2.0,A,North,East,1757402871.7602646
072752.30,3106.68703327,10345.27020026,9.864,34.7,090925,2.0,A,North,East,1757402871.8654509
072752.40,3106.68725727,10345.27038194,9.842,34.5,090925,2.0,A,North,East,1757402871.9634533
072752.50,3106.68748168,10345.27055934,9.780,33.9,090925,2.0,A,North,East,1757402872.0618596
072752.60,3106.68770661,10345.27073436,9.736,33.7,090925,2.0,A,North,East,1757402872.159274
072752.70,3106.68793496,10345.27090625,9.753,33.1,090925,2.0,A,North,East,1757402872.262523
072752.80,3106.68816312,10345.27108055,9.780,33.6,090925,2.0,A,North,East,1757402872.362705
072752.90,3106.68839022,10345.27125766,9.808,34.0,090925,2.0,A,North,East,1757402872.4660923
072753.00,3106.68861715,10345.27143676,9.850,34.2,090925,2.0,A,North,East,1757402872.5716457
072753.10,3106.68884420,10345.27161585,9.859,34.1,090925,2.0,A,North,East,1757402872.6646924
072753.20,3106.68906908,10345.27179525,9.818,34.2,090925,2.0,A,North,East,1757402872.7648346
072753.30,3106.68929232,10345.27197244,9.738,33.9,090925,2.0,A,North,East,1757402872.858048
072753.40,3106.68951476,10345.27215022,9.716,33.9,090925,2.0,A,North,East,1757402872.9670515
072753.50,3106.68973711,10345.27232776,9.718,33.9,090925,2.0,A,North,East,1757402873.057999
072753.60,3106.68996047,10345.27250565,9.750,33.9,090925,2.0,A,North,East,1757402873.1563632
072753.70,3106.69018538,10345.27268532,9.826,34.1,090925,2.0,A,North,East,1757402873.2573426
072753.80,3106.69041101,10345.27286341,9.808,34.0,090925,2.0,A,North,East,1757402873.3624349
072753.90,3106.69063982,10345.27303832,9.803,33.9,090925,2.0,A,North,East,1757402873.458077
072754.00,3106.69086864,10345.27321307,9.796,34.0,090925,2.0,A,North,East,1757402873.5572383
072754.10,3106.69109592,10345.27338676,9.734,34.0,090925,2.0,A,North,East,1757402873.658069
072754.20,3106.69132315,10345.27355877,9.703,33.7,090925,2.0,A,North,East,1757402873.7675095
072754.30,3106.69155128,10345.27372993,9.718,33.4,090925,2.0,A,North,East,1757402873.86468
072754.40,3106.69177953,10345.27390319,9.775,33.4,090925,2.0,A,North,East,1757402873.962368
072754.50,3106.69200802,10345.27407684,9.792,33.4,090925,2.0,A,North,East,1757402874.0634806
072754.60,3106.69223650,10345.27425082,9.797,33.4,090925,2.0,A,North,East,1757402874.1597238
072754.70,3106.69246413,10345.27442610,9.784,33.9,090925,2.0,A,North,East,1757402874.2641582
072754.80,3106.69269180,10345.27460055,9.760,34.1,090925,2.0,A,North,East,1757402874.3620915
072754.90,3106.69291844,10345.27477602,9.763,34.0,090925,2.0,A,North,East,1757402874.4649618
072755.00,3106.69314565,10345.27495017,9.752,34.0,090925,2.0,A,North,East,1757402874.5640259
072755.10,3106.69337097,10345.27512554,9.742,33.9,090925,2.0,A,North,East,1757402874.6670783
072755.20,3106.69359499,10345.27530137,9.730,33.9,090925,2.0,A,North,East,1757402874.7650685
072755.30,3106.69381978,10345.27547643,9.739,33.7,090925,2.0,A,North,East,1757402874.8664458
072755.40,3106.69404358,10345.27565140,9.715,33.7,090925,2.0,A,North,East,1757402874.966472
072755.50,3106.69426746,10345.27582742,9.729,33.9,090925,2.0,A,North,East,1757402875.0607932
072755.60,3106.69449241,10345.27600230,9.735,33.7,090925,2.0,A,North,East,1757402875.158522
072755.70,3106.69471835,10345.27617524,9.705,33.6,090925,2.0,A,North,East,1757402875.2574825
072755.80,3106.69494533,10345.27634762,9.720,33.5,090925,2.0,A,North,East,1757402875.3651679
072755.90,3106.69517288,10345.27651844,9.702,33.5,090925,2.0,A,North,East,1757402875.4608212
072756.00,3106.69540001,10345.27668857,9.686,33.3,090925,2.0,A,North,East,1757402875.5631206
072756.10,3106.69562659,10345.27685929,9.684,33.4,090925,2.0,A,North,East,1757402875.6642275
072756.20,3106.69584936,10345.27702996,9.581,33.5,090925,2.0,A,North,East,1757402875.7581966
072756.30,3106.69607068,10345.27720163,9.568,33.5,090925,2.0,A,North,East,1757402875.8652713
072756.40,3106.69629117,10345.27737410,9.574,33.4,090925,2.0,A,North,East,1757402875.964906
072756.50,3106.69651199,10345.27754696,9.593,33.4,090925,2.0,A,North,East,1757402876.0627754
072756.60,3106.69673339,10345.27771893,9.585,33.3,090925,2.0,A,North,East,1757402876.1575906
072756.70,3106.69695434,10345.27789163,9.600,33.3,090925,2.0,A,North,East,1757402876.2572489
072756.80,3106.69717529,10345.27806770,9.670,33.7,090925,2.0,A,North,East,1757402876.3567455
072756.90,3106.69739717,10345.27824235,9.655,33.7,090925,2.0,A,North,East,1757402876.4579597
072757.00,3106.69761833,10345.27841666,9.634,33.7,090925,2.0,A,North,East,1757402876.5652413
072757.10,3106.69783777,10345.27858924,9.566,33.5,090925,2.0,A,North,East,1757402876.6630392
072757.20,3106.69805600,10345.27876085,9.517,33.5,090925,2.0,A,North,East,1757402876.7615998
072757.30,3106.69827415,10345.27893312,9.531,33.4,090925,2.0,A,North,East,1757402876.8605192
072757.40,3106.69849295,10345.27910525,9.545,33.4,090925,2.0,A,North,East,1757402876.9670203
072757.50,3106.69871120,10345.27927906,9.547,33.5,090925,2.0,A,North,East,1757402877.066102
072757.60,3106.69893047,10345.27945238,9.553,33.6,090925,2.0,A,North,East,1757402877.1644516
072757.70,3106.69914915,10345.27962850,9.571,34.4,090925,2.0,A,North,East,1757402877.265021
072757.80,3106.69936807,10345.27980531,9.583,34.6,090925,2.0,A,North,East,1757402877.364719
072757.90,3106.69958777,10345.27998163,9.589,34.6,090925,2.0,A,North,East,1757402877.466145
072758.00,3106.69981004,10345.28015550,9.614,34.1,090925,2.0,A,North,East,1757402877.5554929
072758.10,3106.70003327,10345.28032916,9.644,33.8,090925,2.0,A,North,East,1757402877.6662307
072758.20,3106.70025768,10345.28050199,9.660,33.9,090925,2.0,A,North,East,1757402877.7656596
072758.30,3106.70048191,10345.28067615,9.657,34.4,090925,2.0,A,North,East,1757402877.8633323
072758.40,3106.70070368,10345.28085132,9.598,35.0,090925,2.0,A,North,East,1757402877.9617774
072758.50,3106.70092497,10345.28102684,9.610,34.8,090925,2.0,A,North,East,1757402878.0609362
072758.60,3106.70114681,10345.28120127,9.618,34.3,090925,2.0,A,North,East,1757402878.15854
072758.70,3106.70136954,10345.28137655,9.664,34.2,090925,2.0,A,North,East,1757402878.2659717
072758.80,3106.70159479,10345.28154953,9.678,34.0,090925,2.0,A,North,East,1757402878.365181
072758.90,3106.70181985,10345.28172078,9.646,33.6,090925,2.0,A,North,East,1757402878.4650366
072759.00,3106.70203923,10345.28189600,9.596,34.0,090925,2.0,A,North,East,1757402878.5652454
072759.10,3106.70225942,10345.28207132,9.595,34.1,090925,2.0,A,North,East,1757402878.6663518
072759.20,3106.70248065,10345.28224753,9.649,34.0,090925,2.0,A,North,East,1757402878.7657359
072759.30,3106.70270293,10345.28242417,9.699,33.7,090925,2.0,A,North,East,1757402878.8647606
072759.40,3106.70292596,10345.28260128,9.731,33.7,090925,2.0,A,North,East,1757402878.9638422
072759.50,3106.70315150,10345.28277827,9.798,33.5,090925,2.0,A,North,East,1757402879.065036
072759.60,3106.70337635,10345.28295572,9.773,34.0,090925,2.0,A,North,East,1757402879.1644878
072759.70,3106.70359972,10345.28313234,9.702,34.2,090925,2.0,A,North,East,1757402879.2668796
072759.80,3106.70382191,10345.28330820,9.658,34.2,090925,2.0,A,North,East,1757402879.3665674
072759.90,3106.70404474,10345.28348681,9.728,34.5,090925,2.0,A,North,East,1757402879.4655716
072800.00,3106.70426717,10345.28366381,9.689,34.4,090925,2.0,A,North,East,1757402879.5637996
072800.10,3106.70449020,10345.28383964,9.683,34.2,090925,2.0,A,North,East,1757402879.661793
072800.20,3106.70471215,10345.28401364,9.611,34.2,090925,2.0,A,North,East,1757402879.7620099
072800.30,3106.70493312,10345.28418715,9.581,34.2,090925,2.0,A,North,East,1757402879.860644
072800.40,3106.70515433,10345.28435844,9.546,33.8,090925,2.0,A,North,East,1757402879.96728
072800.50,3106.70537624,10345.28452840,9.551,33.4,090925,2.0,A,North,East,1757402880.0677896
072800.60,3106.70559649,10345.28469762,9.511,33.1,090925,2.0,A,North,East,1757402880.162432
072800.70,3106.70581652,10345.28486735,9.539,32.9,090925,2.0,A,North,East,1757402880.257704
072800.80,3106.70603738,10345.28503844,9.584,33.1,090925,2.0,A,North,East,1757402880.3629034
072800.90,3106.70626158,10345.28521179,9.709,33.3,090925,2.0,A,North,East,1757402880.4612272
072801.00,3106.70648448,10345.28538573,9.680,33.7,090925,2.0,A,North,East,1757402880.5636606
072801.10,3106.70670660,10345.28555924,9.648,33.7,090925,2.0,A,North,East,1757402880.669593
072801.20,3106.70692800,10345.28573223,9.617,33.7,090925,2.0,A,North,East,1757402880.76695
072801.30,3106.70715163,10345.28590353,9.641,33.3,090925,2.0,A,North,East,1757402880.8611548
072801.40,3106.70737640,10345.28607477,9.667,33.3,090925,2.0,A,North,East,1757402880.9626205
072801.50,3106.70760392,10345.28624523,9.682,33.4,090925,2.0,A,North,East,1757402881.0613663
072801.60,3106.70783166,10345.28641481,9.666,33.3,090925,2.0,A,North,East,1757402881.167337
072801.70,3106.70805926,10345.28658395,9.673,33.3,090925,2.0,A,North,East,1757402881.267
072801.80,3106.70828751,10345.28675200,9.662,33.2,090925,2.0,A,North,East,1757402881.355509
072801.90,3106.70851382,10345.28692151,9.654,33.2,090925,2.0,A,North,East,1757402881.464688
072802.00,3106.70874018,10345.28709148,9.665,33.2,090925,2.0,A,North,East,1757402881.5589674
072802.10,3106.70896557,10345.28726081,9.636,33.0,090925,2.0,A,North,East,1757402881.6672478
072802.20,3106.70919236,10345.28742890,9.637,32.9,090925,2.0,A,North,East,1757402881.7611644
072802.30,3106.70941872,10345.28759678,9.624,32.8,090925,2.0,A,North,East,1757402881.8612514
072802.40,3106.70964404,10345.28776622,9.619,33.2,090925,2.0,A,North,East,1757402881.9720824
072802.50,3106.70987021,10345.28793561,9.629,33.3,090925,2.0,A,North,East,1757402882.0573976
072802.60,3106.71009482,10345.28810610,9.614,33.5,090925,2.0,A,North,East,1757402882.1582193
072802.70,3106.71031999,10345.28827674,9.624,33.6,090925,2.0,A,North,East,1757402882.2571084
072802.80,3106.71054516,10345.28844615,9.595,33.7,090925,2.0,A,North,East,1757402882.36394
072802.90,3106.71076971,10345.28861599,9.585,33.7,090925,2.0,A,North,East,1757402882.4587023
072803.00,3106.71099294,10345.28878653,9.563,33.7,090925,2.0,A,North,East,1757402882.562154
072803.10,3106.71121493,10345.28895697,9.545,33.5,090925,2.0,A,North,East,1757402882.6613555
072803.20,3106.71143555,10345.28912920,9.541,33.6,090925,2.0,A,North,East,1757402882.7649794
072803.30,3106.71165546,10345.28930603,9.624,34.1,090925,2.0,A,North,East,1757402882.8634076
072803.40,3106.71187418,10345.28948346,9.622,34.2,090925,2.0,A,North,East,1757402882.9648008
072803.50,3106.71209494,10345.28966003,9.651,34.2,090925,2.0,A,North,East,1757402883.0625556
072803.60,3106.71231554,10345.28983580,9.634,34.1,090925,2.0,A,North,East,1757402883.1572978
072803.70,3106.71253769,10345.29000797,9.585,33.8,090925,2.0,A,North,East,1757402883.2622676
072803.80,3106.71276034,10345.29018006,9.595,33.8,090925,2.0,A,North,East,1757402883.3634915
072803.90,3106.71298504,10345.29034873,9.568,33.5,090925,2.0,A,North,East,1757402883.4633818
072804.00,3106.71321044,10345.29051862,9.595,33.7,090925,2.0,A,North,East,1757402883.5597038
072804.10,3106.71343514,10345.29069062,9.625,33.9,090925,2.0,A,North,East,1757402883.66841
072804.20,3106.71365927,10345.29086336,9.628,33.9,090925,2.0,A,North,East,1757402883.758813
072804.30,3106.71388400,10345.29103540,9.635,33.7,090925,2.0,A,North,East,1757402883.8561587
072804.40,3106.71410731,10345.29120775,9.634,33.5,090925,2.0,A,North,East,1757402883.9596777
072804.50,3106.71432938,10345.29138078,9.628,33.4,090925,2.0,A,North,East,1757402884.0666175
072804.60,3106.71455054,10345.29155594,9.639,33.8,090925,2.0,A,North,East,1757402884.157267
072804.70,3106.71477165,10345.29173372,9.679,34.4,090925,2.0,A,North,East,1757402884.2559803
072804.80,3106.71499312,10345.29190997,9.655,34.3,090925,2.0,A,North,East,1757402884.3589265
072804.90,3106.71521105,10345.29208778,9.611,34.4,090925,2.0,A,North,East,1757402884.4579773
072805.00,3106.71542901,10345.29226523,9.612,34.2,090925,2.0,A,North,East,1757402884.561114
072805.10,3106.71564739,10345.29244283,9.625,34.2,090925,2.0,A,North,East,1757402884.659711
072805.20,3106.71586585,10345.29262065,9.637,34.2,090925,2.0,A,North,East,1757402884.764483
072805.30,3106.71608491,10345.29279803,9.643,34.1,090925,2.0,A,North,East,1757402884.8598096
072805.40,3106.71630797,10345.29297173,9.676,33.4,090925,2.0,A,North,East,1757402884.955665
072805.50,3106.71653330,10345.29314428,9.728,32.9,090925,2.0,A,North,East,1757402885.0640554
072805.60,3106.71675956,10345.29331660,9.744,32.9,090925,2.0,A,North,East,1757402885.1673996
072805.70,3106.71698671,10345.29348793,9.737,32.9,090925,2.0,A,North,East,1757402885.2654884
072805.80,3106.71721324,10345.29365827,9.682,33.1,090925,2.0,A,North,East,1757402885.3561904
072805.90,3106.71744050,10345.29382929,9.723,33.0,090925,2.0,A,North,East,1757402885.4646397
072806.00,3106.71766757,10345.29400087,9.710,33.3,090925,2.0,A,North,East,1757402885.5662615
072806.10,3106.71789670,10345.29417078,9.709,33.3,090925,2.0,A,North,East,1757402885.670272
072806.20,3106.71812575,10345.29434060,9.700,33.4,090925,2.0,A,North,East,1757402885.7602673
072806.30,3106.71835470,10345.29451181,9.739,33.3,090925,2.0,A,North,East,1757402885.862928
072806.40,3106.71858328,10345.29468300,9.747,33.1,090925,2.0,A,North,East,1757402885.9695597
072806.50,3106.71881234,10345.29485416,9.758,33.1,090925,2.0,A,North,East,1757402886.0669546
072806.60,3106.71904029,10345.29502607,9.745,33.2,090925,2.0,A,North,East,1757402886.1579316
072806.70,3106.71926855,10345.29519740,9.732,33.3,090925,2.0,A,North,East,1757402886.2564151
072806.80,3106.71949393,10345.29536785,9.634,33.4,090925,2.0,A,North,East,1757402886.360673
072806.90,3106.71971901,10345.29553764,9.597,33.6,090925,2.0,A,North,East,1757402886.4572713
072807.00,3106.71994535,10345.29570567,9.588,33.3,090925,2.0,A,North,East,1757402886.5633187
072807.10,3106.72017144,10345.29587691,9.642,33.6,090925,2.0,A,North,East,1757402886.661401
072807.20,3106.72039817,10345.29604761,9.657,33.4,090925,2.0,A,North,East,1757402886.7650523
072807.30,3106.72062426,10345.29621813,9.647,33.3,090925,2.0,A,North,East,1757402886.8636024
072807.40,3106.72084870,10345.29638853,9.609,33.3,090925,2.0,A,North,East,1757402886.9568737
072807.50,3106.72106925,10345.29656018,9.539,33.5,090925,2.0,A,North,East,1757402887.0655746
072807.60,3106.72129003,10345.29673164,9.511,33.9,090925,2.0,A,North,East,1757402887.1580963
072807.70,3106.72151562,10345.29690317,9.599,34.0,090925,2.0,A,North,East,1757402887.258312
072807.80,3106.72174191,10345.29707570,9.676,33.8,090925,2.0,A,North,East,1757402887.363035
072807.90,3106.72196825,10345.29725081,9.757,33.6,090925,2.0,A,North,East,1757402887.4623635
072808.00,3106.72219364,10345.29742643,9.773,33.4,090925,2.0,A,North,East,1757402887.5707076
072808.10,3106.72241754,10345.29760090,9.709,33.4,090925,2.0,A,North,East,1757402887.65857
072808.20,3106.72264021,10345.29777602,9.680,33.7,090925,2.0,A,North,East,1757402887.760739
072808.30,3106.72286335,10345.29795078,9.682,33.7,090925,2.0,A,North,East,1757402887.8592374
072808.40,3106.72308693,10345.29812419,9.667,33.5,090925,2.0,A,North,East,1757402887.9582427
072808.50,3106.72331382,10345.29829881,9.778,33.4,090925,2.0,A,North,East,1757402888.0592139
072808.60,3106.72353991,10345.29847371,9.774,33.4,090925,2.0,A,North,East,1757402888.1631277
072808.70,3106.72376651,10345.29864780,9.770,33.3,090925,2.0,A,North,East,1757402888.2617664
072808.80,3106.72399260,10345.29882172,9.752,33.3,090925,2.0,A,North,East,1757402888.3570626
072808.90,3106.72421789,10345.29899576,9.720,33.3,090925,2.0,A,North,East,1757402888.4667735
072809.00,3106.72444361,10345.29916923,9.723,33.4,090925,2.0,A,North,East,1757402888.5640392
072809.10,3106.72467041,10345.29934086,9.713,33.2,090925,2.0,A,North,East,1757402888.6661537
072809.20,3106.72489717,10345.29951063,9.682,32.8,090925,2.0,A,North,East,1757402888.7629843
072809.30,3106.72512289,10345.29967872,9.628,32.6,090925,2.0,A,North,East,1757402888.8631022
072809.40,3106.72534958,10345.29984769,9.668,32.7,090925,2.0,A,North,East,1757402888.9663074
072809.50,3106.72557531,10345.30001785,9.677,32.7,090925,2.0,A,North,East,1757402889.0638154
072809.60,3106.72580050,10345.30018748,9.666,32.5,090925,2.0,A,North,East,1757402889.1599789
072809.70,3106.72602514,10345.30035798,9.668,32.6,090925,2.0,A,North,East,1757402889.2580066
